Location list generated 2022-04-27  9:57 AM UTC

Hudson, Florida                                     Ref 28.3667° N,  82.7000° W
Hudson, Florida (2)                                 Sub 28.3617° N,  82.7100° W
Hudson, Hudson Creek, Florida                       Sub 28.3617° N,  82.7100° W
Hudson, Hudson River, New York                      Sub 42.2500° N,  73.8000° W
Hudson, Hudson River, New York                      Sub 42.2500° N,  73.8000° W
Huehuki, Nagasaki, Japan                            Ref 33.1833° N, 129.0500° E
Huibertgat, Netherlands                             Ref 53.5667° N,   6.4000° E
Hukahori, Nagasaki, Japan                           Ref 32.6833° N, 129.8170° E
Hukaura, Aomori, Japan                              Ref 40.6500° N, 139.9330° E
Huke, Osaka, Japan                                  Ref 34.3167° N, 135.1330° E
Hukue (Aiti), Aichi, Japan                          Ref 34.6333° N, 137.1170° E
Hukue (Goto), Nagasaki, Japan                       Ref 32.7000° N, 128.8500° E
Hukui, Hukui, Japan                                 Ref 36.2000° N, 136.1330° E
Hukura, Hyogo, Japan                                Ref 34.2500° N, 134.7000° E
Hukuro Ura, Kumamoto, Japan                         Ref 32.1833° N, 130.3670° E
Hukusima (Sibusi Wan), Miyazaki, Japan              Ref 31.4500° N, 131.2000° E
Hukuyama, Hirosima, Japan                           Ref 34.4833° N, 133.4170° E
Hull, Massachusetts                                 Sub 42.3033° N,  70.9200° W
Hull, Massachusetts                                 Sub 42.3033° N,  70.9200° W
Humboldt Bay (south jetty), California (expired 198 Ref 40.7450° N, 124.2267° W
Humboldt Bay Entrance, California                   Sub 40.7667° N, 124.2500° W
Humboldt Bay, North Spit, California                Ref 40.7667° N, 124.2167° W
Humboldt Bay, North Spit, California                Ref 40.7667° N, 124.2167° W
Humboldt Bay, North Spit, California (2) (expired 1 Ref 40.7667° N, 124.2167° W
Humoto, Kagosima, Japan                             Ref 31.5500° N, 130.7330° E
Hump Island, Kuiukta Bay, Alaska                    Sub 56.1133° N, 158.5967° W
Humpback Bay, British Columbia                      Ref 54.0833° N, 130.4000° W
Humpback Bay, British Columbia (2)                  Ref 54.0833° N, 130.4000° W
Hunabasi, Tiba, Japan                               Ref 35.6833° N, 139.9830° E
Hunadomari, Hokkaido, Japan                         Ref 45.4500° N, 141.0330° E
Hunagawa, Akita, Japan                              Ref 39.8833° N, 139.8500° E
Hunagosi Wan, Miyagi, Japan                         Ref 38.5333° N, 141.5170° E
Hunakata, Tiba, Japan                               Ref 35.0333° N, 139.8500° E
Hunamawari Wan, Nagasaki, Japan                     Ref 32.8667° N, 128.9330° E
Hunauki, Okinawa, Japan                             Ref 24.3333° N, 123.7330° E
Hunger Harbour, British Columbia                    Ref 52.7500° N, 132.0333° W
Hungry Harbor, Washington                           Sub 46.2667° N, 123.8500° W
Hungry Harbor., Columbia River, Washington          Sub 46.2583° N, 123.8483° W
Hunt Inlet, British Columbia                        Ref 54.0667° N, 130.4500° W
Hunt Inlet, British Columbia (2)                    Ref 54.0667° N, 130.4500° W
Hunt Islets, British Columbia                       Ref 50.4667° N, 128.0333° W
Hunter Bay, Alaska                                  Sub 54.8667° N, 132.3166° W
Hunter Bay, Alaska                                  Sub 54.8667° N, 132.3167° W
Hunters Point, Newtown Creek, East River, New York  Sub 40.7400° N,  73.9617° W
Hunters Point, Newtown Creek, East River, New York, Sub 40.7333° N,  73.9500° W
Hunters Point, San Francisco Bay, California        Ref 37.7300° N, 122.3567° W
Hunters Point, San Francisco Bay, California        Ref 37.7300° N, 122.3567° W
Hunters Point, San Francisco Bay, California (2)    Ref 37.7333° N, 122.3500° W
Hunters Point, San Francisco Bay, California (3)    Sub 37.7300° N, 122.3566° W
Hunters Point, San Francisco Bay, California (sub)  Sub 37.7333° N, 122.3500° W
Hunting Island, south of, Washington Current (20d)  Sub 46.2072° N, 123.4042° W
Huntington Bay, off East Fort Point, New York Curre Sub 40.9267° N,  73.4175° W
Huntington Bay, off East Fort Point, New York Curre Sub 40.9267° N,  73.4175° W
Huntington Park, James River, Virginia              Sub 37.0133° N,  76.4583° W
Huntington Park, James River, Virginia              Sub 37.0133° N,  76.4583° W
Hunts Point, East River, New York                   Sub 40.8000° N,  73.8733° W
Hunts Point, East River, New York, New York         Sub 40.8000° N,  73.8733° W
Hunts Point, southwest of, New York Current         Sub 40.8000° N,  73.8833° W
Hurue, Mie, Japan                                   Ref 33.9667° N, 136.2170° E
Hurukamappu Wan, Hokkaido, Japan                    Ref 44.0333° N, 145.8500° E
Húsavík, Iceland                                    Ref 66.0270° N,  17.2150° W
Husiki, Toyama, Japan                               Ref 36.7833° N, 137.0670° E
Husum, Germany                                      Ref 54.4670° N,   9.0330° E
Hutami (Mano Wan), Niigata, Japan                   Ref 37.9667° N, 138.2670° E
Hutchinson Island, Ashepoo River, South Carolina    Sub 32.5517° N,  80.4817° W
Hutchinson Island, Ashepoo River, South Carolina    Sub 32.5517° N,  80.4817° W
Hutchinson Island, Ashepoo River, South Carolina Cu Sub 32.5317° N,  80.4350° W
Hutchinson R., Pelham Highway Bridge, New York Curr Sub 40.8617° N,  73.8167° W
Hvalba, Faroe Islands                               Ref 61.6000° N,   6.9417° W
Hwy. 170 bridge, Broad River, South Carolina        Sub 32.3867° N,  80.7767° W
Hwy. 170 bridge, Broad River, South Carolina        Sub 32.3867° N,  80.7767° W
Hwy. 19 bridge, Pithlachascotee River, Florida      Sub 28.2683° N,  82.7267° W
Hwy. 19 bridge, Pithlachascotee River, Florida      Sub 28.2683° N,  82.7267° W
Hyannis Port, Nantucket Sound, Massachusetts        Ref 41.6317° N,  70.3050° W
Hyannis Port, Nantucket Sound, Massachusetts        Sub 41.6317° N,  70.3000° W
Hyannis Port, Nantucket Sound, Massachusetts (2)    Sub 41.6317° N,  70.3000° W
Hyde Park, Hudson River, New York                   Sub 41.7833° N,  73.9500° W
Hyde Park, Hudson River, New York                   Sub 41.7833° N,  73.9500° W
Hyde Parker Island, Nunavut                         Ref 76.4833° N,  97.2167° W
Hyperite Point, Nunavut                             Ref 78.1333° N,  88.8833° W
I-295 Bridge (west end), St. Johns River, Florida   Ref 30.1917° N,  81.6917° W
I-295 Bridge (west end), St. Johns River, Florida ( Sub 30.1917° N,  81.6917° W
I-526 bridge, Ashley River, South Carolina          Sub 32.8367° N,  80.0217° W
Iceberg Point, 2.1 mile SSW of, Washington Current  Sub 48.3833° N, 122.9167° W
Iceberg Point, 2.1 miles SSW of, Washington Current Sub 48.3833° N, 122.9167° W
Iceberg Point, Nunavut                              Ref 80.4167° N,  86.0167° W
ICW Intersection, Florida Current (10d)             Sub 30.3837° N,  81.4587° W
ICW Intersection, Florida Current (16d)             Sub 30.3837° N,  81.4587° W
ICW Intersection, Florida Current (29d)             Sub 30.3837° N,  81.4587° W
Icy Bay, Alaska                                     Sub 59.8833° N, 141.4667° W
Icy Bay, Alaska                                     Sub 59.8833° N, 141.4666° W
Idaho Inlet, Icy Strait, Alaska                     Sub 58.2167° N, 136.1500° W
Ideal Cove, Mitkof Island, Alaska                   Sub 56.6667° N, 132.6333° W
Ideal Cove, Mitkof Island, Frederick Sound, Alaska  Sub 56.6667° N, 132.6333° W
Ie (Okinawa), Okinawa, Japan                        Ref 26.7000° N, 127.8000° E
Ie Sima (Harima Nada), Hyogo, Japan                 Ref 34.6833° N, 134.5330° E
Ie-No-Sima, Ehime, Japan                            Ref 34.1000° N, 133.1830° E
Ifalik Atoll                                        Sub  7.2500° N, 144.4500° E
Ifalik Atoll                                        Sub  7.2500° N, 144.4500° E
Igitkin Pass, 0.8 mile N of Tanager Pt, Alaska Curr Sub 51.9500° N, 175.8667° W
Igloolik, Nunavut                                   Ref 69.3667° N,  81.7667° W
Igloolik, Nunavut (2)                               Sub 69.3500° N,  81.6167° W
Iino Seto, Nagasaki, Japan                          Ref 32.9500° N, 129.0000° E
IJmuiden, Netherlands                               Ref 52.4667° N,   4.5833° E
Ikatan Bay, Unimak Island, Alaska                   Sub 54.7500° N, 163.3167° W
Ikatan Bay, Unimak Island, Alaska                   Sub 54.7500° N, 163.3166° W
Ike-No-Ura, Kumamoto, Japan                         Ref 32.3833° N, 130.3500° E
Ikema, Okinawa, Japan                               Ref 24.9167° N, 125.2500° E
Ikuzi, Toyama, Japan                                Ref 36.8833° N, 137.4170° E
Île Brion, Magdalen, Québec                         Ref 47.7833° N,  61.5000° W
Île D'entree, Nova Scotia                           Ref 47.2833° N,  61.7167° W
Île Haute, Nova Scotia                              Ref 45.2500° N,  64.9667° W
Île Haute, Nova Scotia (2)                          Sub 45.2500° N,  65.0000° W
Île Verte, Québec                                   Ref 48.0500° N,  69.4167° W
Île-Aux-Grues, Québec                               Ref 47.0579° N,  70.5453° W
Île-Aux-Lievres, Québec                             Ref 47.9000° N,  69.6833° W
Îles du Salut, French Guiana                        Sub  5.2833° N,  52.5833° W
Ilfracombe, England - READ flaterco.com/pol.html    Ref 51.2108° N,   4.1101° W
Ilha de Maraca anchorage, Brazil                    Sub  2.1500° S,  50.5000° W
Ilha do Brigue, Amazon River, Brazil                Sub  0.9167° S,  50.0833° W
Ilhas de São João, Brazil                           Sub  1.2833° S,  44.9167° W
Ilhéus, Brazil                                      Sub 14.8000° S,  39.0333° W
Iliamna Bay, Alaska                                 Sub 59.6167° N, 153.5833° W
Iliamna Bay, Cook Inlet, Alaska                     Sub 59.6167° N, 153.5833° W
Ilwaco, Baker Bay, Wash., Columbia River, Washingto Sub 46.3033° N, 124.0400° W
Ilwaco, Baker Bay, Washington                       Sub 46.3000° N, 124.0333° W
Imabari, Ehime, Japan                               Ref 34.0667° N, 133.0000° E
Imbituba, Brazil                                    Sub 28.2333° S,  48.6500° W
Imigen Island, Nunavut                              Ref 66.0167° N,  67.1500° W
Immigration Wharf, Québec                           Ref 46.8000° N,  71.2333° W
Immingham, England - READ flaterco.com/pol.html     Ref 53.6330° N,   0.1869° W
Imperial Beach, California                          Sub 32.5783° N, 117.1350° W
Impression Bay, Tasmania                            Ref 43.0500° S, 147.7833° E
Ina, Nagasaki, Japan                                Ref 34.5500° N, 129.3170° E
Inaba-Aziro, Tottori, Japan                         Ref 35.5833° N, 134.3000° E
Inanudak Bay, Umnak Island, Alaska                  Sub 53.3000° N, 168.3500° W
Inanudak Bay, Umnak Island, Alaska                  Sub 53.3000° N, 168.3500° W
Ince Point, Torres Strait                           Ref 10.5000° S, 142.3167° E
Independence Island, Barataria Bay, Louisiana       Sub 29.3100° N,  89.9383° W
Independence Island, Mississippi River Delta, Louis Sub 29.3100° N,  89.9383° W
India Point RR. bridge, Seekonk River, Rhode Island Sub 41.8167° N,  71.3883° W
Indian Creek Golf Club, ICWW, Florida               Sub 25.8750° N,  80.1433° W
Indian Creek Golf Club, ICWW, Florida               Sub 25.8750° N,  80.1433° W
Indian Harbour, Labrador                            Sub 54.4500° N,  57.2000° W
Indian Harbour, Nova Scotia                         Ref 44.5167° N,  63.9333° W
Indian Head, Maryland                               Sub 38.6000° N,  77.1833° W
Indian Head, Potomac River, Maryland                Sub 38.6017° N,  77.1850° W
Indian Key Anchorage, Lower Matecumbe Key, Florida  Sub 24.8683° N,  80.7033° W
Indian Key Anchorage, Lower Matecumbe Key, Florida  Sub 24.8683° N,  80.7033° W
Indian Key, Florida                                 Sub 25.8000° N,  81.4667° W
Indian Key, Florida                                 Sub 25.8000° N,  81.4667° W
Indian Key, Hawk Channel, Florida                   Sub 24.8767° N,  80.6767° W
Indian Key, Hawk Channel, Florida                   Sub 24.8767° N,  80.6767° W
Indian River Inlet (USCG Station), Delaware         Ref 38.6100° N,  75.0700° W
Indian River Inlet (USCG Station), Delaware (2)     Sub 38.6167° N,  75.0667° W
Indian Rocks Beach (inside), Florida                Sub 27.8667° N,  82.8500° W
Indian Rocks Beach (inside), Florida                Sub 27.8767° N,  82.8500° W
Ine, Kyoto, Japan                                   Ref 35.6667° N, 135.2830° E
Inenew Passage, Québec                              Ref 51.7333° N,  79.0333° W
Ingnerit, Umanak Fjord, Greenland                   Sub 71.0000° N,  51.0000° W
Ingomar, Nova Scotia                                Ref 43.5667° N,  65.3333° W
Ingonish Island, Nova Scotia                        Sub 46.6667° N,  60.3833° W
Ingraham Bay, Prince of Wales Island, Alaska        Sub 54.9800° N, 132.0067° W
Ingraham Bay, Prince of Wales Island, Alaska        Sub 54.9833° N, 132.0000° W
Ingram Thorofare, New Jersey                        Sub 39.1100° N,  74.7383° W
Ingram Thorofare, Townsends Inlet, New Jersey       Sub 39.1100° N,  74.7400° W
Inian Cove, North Inian Pass, Alaska                Sub 58.2667° N, 136.3333° W
Inian Cove, North Inian Pass, Cross Sound, Alaska   Sub 58.2667° N, 136.3333° W
Inlet (bridge), Indian River, Delaware              Sub 38.6167° N,  75.0667° W
Inlet (Coast Guard Station), Indian River, Delaware Ref 38.6100° N,  75.0700° W
Inlet (Coast Guard Station), Indian River, Delaware Sub 38.6100° N,  75.0700° W
Innetalling Island, Nunavut                         Ref 55.9000° N,  79.0667° W
Inokusi, Oita, Japan                                Ref 32.8000° N, 131.9000° E
Inoucdjouac, Québec                                 Ref 58.4500° N,  78.1000° W
Inoura, Nagasaki, Japan                             Ref 33.0500° N, 129.7500° E
Inside channel, Rudee Inlet, Virginia               Ref 36.8317° N,  75.9733° W
Interior channel, Rudee Inlet, Virginia             Sub 36.8317° N,  75.9733° W
Intracoastal Waterway, Southport, North Carolina Cu Sub 33.9178° N,  78.0422° W
Inubo Saki, Tiba, Japan                             Ref 35.7000° N, 140.8670° E
Inukjuak, Québec                                    Ref 58.4500° N,  78.1000° W
Inverness, Tomales Bay, California                  Sub 38.1133° N, 122.8683° W
Inverness, Tomales Bay, California                  Sub 38.1000° N, 122.8500° W
Io Sima (Nagasaki), Nagasaki, Japan                 Ref 32.7000° N, 129.7830° E
Iona Shores, Caloosahatchee River, Florida          Sub 26.5167° N,  81.9667° W
Iona Shores, Florida                                Sub 26.5217° N,  81.9650° W
Iozima (Kagosima), Kagosima, Japan                  Ref 30.7833° N, 130.2830° E
Iqaluit S Farthest, Nunavut                         Ref 63.4833° N,  68.0333° W
Iqaluit S Farthest, Nunavut (2)                     Sub 63.4833° N,  68.0333° W
Iqaluit, Nunavut                                    Ref 63.7167° N,  68.5333° W
Irago, Aichi, Japan                                 Ref 34.5833° N, 137.0170° E
Iriribusi, Hokkaido, Japan                          Ref 44.7167° N, 147.3500° E
Irish Landing, Sand Mound Slough, San Joaquin River Sub 38.0333° N, 121.5833° W
Irish Landing, Sand Mound Slough, San Joaquin River Sub 38.0333° N, 121.5833° W
Irvines Landing, British Columbia                   Ref 49.6333° N, 124.0500° W
Irvines Landing, British Columbia (2)               Ref 49.6333° N, 124.0500° W
Isaac Shoal, Florida Current                        Sub 24.5583° N,  82.5367° W
Isaac's Harbour, Nova Scotia                        Ref 45.1833° N,  61.6667° W
Isaac's Harbour, Nova Scotia (2)                    Sub 45.1833° N,  61.6667° W
Isachsen, Nunavut/NWT                               Ref 78.7833° N, 103.5333° W
Ísafjörður, Iceland                                 Ref 66.0400° N,  23.0700° W
Isanotski Strait (False Pass Cannery), Alaska Curre Ref 54.8667° N, 163.4000° W
Isanotski Strait (False Pass cannery), Alaska Curre Ref 54.8667° N, 163.4000° W
Isigaki, Okinawa, Japan                             Ref 24.3333° N, 124.1670° E
Isihama (Matusima Wan), Miyagi, Japan               Ref 38.3167° N, 141.1170° E
Isikawa, Okinawa, Japan                             Ref 26.4167° N, 127.8500° E
Isinomaki, Miyagi, Japan                            Ref 38.4167° N, 141.3170° E
Isla de Guanaja, Honduras                           Sub 16.4833° N,  85.9000° W
Isla de Providencia, Colombia                       Sub 13.3333° N,  81.3833° W
Isla del Maiz Grande, Nicaragua                     Sub 12.1667° N,  83.0500° W
Isla Guadalupe, Baja California Norte, Mexico       Ref 28.8667° N, 118.2833° W
Isla Guadalupe, Baja California Norte, Mexico (2)   Ref 28.8817° N, 118.2933° W
Isla Guadalupe, Baja California Norte, Mexico (3)   Ref 28.8817° N, 118.2933° W
Isla Socorro, Revillagigedo Islands, Mexico         Ref 18.7317° N, 111.0200° W
Islamorada, Upper Matecumbe Key, Florida Bay, Flori Sub 24.9250° N,  80.6317° W
Islamorada, Upper Matecumbe Key, Florida Bay, Flori Sub 24.9250° N,  80.6317° W
Island Beach, Barnegat Bay, New Jersey              Sub 39.8517° N,  74.0900° W
Island Beach, Barnegat Bay, New Jersey              Sub 39.8517° N,  74.0883° W
Island Beach, Sedge Islands, Barnegat Bay, New Jers Sub 39.7883° N,  74.0983° W
Island Beach, Sedge Islands, Barnegat Bay, New Jers Sub 39.7883° N,  74.0983° W
Island Point, New Zealand                           Sub 36.2500° S, 174.1000° E
Isle Au Haut, Penobscot Bay, Maine                  Sub 44.0733° N,  68.6367° W
Isle Au Haut, Penobscot Bay, Maine                  Sub 44.0733° N,  68.6367° W
Isle Aux Morts, Newfoundland                        Ref 47.5667° N,  58.9667° W
Isle of Hope City, SE of, Skidaway River, Georgia C Sub 31.9767° N,  81.0467° W
Isle of Hope City, Skidaway River, Georgia Current  Sub 31.9800° N,  81.0550° W
Isle of Hope, Skidaway River, Georgia               Sub 31.9833° N,  81.0500° W
Isle of Hope, Skidaway River, Georgia               Sub 31.9833° N,  81.0500° W
Isle of Palms Pier, South Carolina                  Sub 32.7833° N,  79.7850° W
Isle of Palms Pier, South Carolina                  Sub 32.7833° N,  79.7850° W
Isle of Springs, Maine                              Ref 43.8600° N,  69.6867° W
Isle of Springs, Maine (2)                          Sub 43.8600° N,  69.6867° W
Isle of Springs, Sheepscot River, Maine             Sub 43.8600° N,  69.6867° W
Islets Perces, Québec                               Ref 46.1167° N,  72.9500° W
Isso, Kagosima, Japan                               Ref 30.4667° N, 130.5000° E
Itacurussa, Brazil                                  Sub 22.9333° S,  43.9167° W
Itajaí, Brazil                                      Sub 26.9000° S,  48.6500° W
Itihara, Tiba, Japan                                Ref 35.5333° N, 140.1170° E
Itikawa, Tiba, Japan                                Ref 35.6833° N, 139.9500° E
Ito, Sizuoka, Japan                                 Ref 34.9667° N, 139.1170° E
Itoman, Okinawa, Japan                              Ref 26.1333° N, 127.6670° E
Itozaki, Hirosima, Japan                            Ref 34.3833° N, 133.1170° E
Itukusima, Hirosima, Japan                          Ref 34.3000° N, 132.3170° E
Ivigtut, Arsuk Fjord, Greenland                     Sub 61.2000° N,  48.1833° W
Iwadate, Akita, Japan                               Ref 40.4000° N, 139.9830° E
Iwaguro, Yamaguti, Japan                            Ref 33.9667° N, 130.9830° E
Iwahune, Niigata, Japan                             Ref 38.1833° N, 139.4330° E
Iwaihukuro, Tiba, Japan                             Ref 35.1000° N, 139.8330° E
Iwakuni, Yamaguti, Japan                            Ref 34.1667° N, 132.2500° E
Iwanai, Hokkaido, Japan                             Ref 42.9833° N, 140.5000° E
Iwasaki, Aomori, Japan                              Ref 40.5833° N, 139.9000° E
Iwaya (Awazi Sima), Hyogo, Japan                    Ref 34.6000° N, 135.0170° E
Iwaya (Hukuoka), Hukuoka, Japan                     Ref 33.9333° N, 130.6830° E
Izaki, Yamaguti, Japan                              Ref 33.9500° N, 130.9170° E
Izasiki, Kagosima, Japan                            Ref 31.1000° N, 130.7000° E
Izhut Bay, Alaska                                   Sub 58.2167° N, 152.3167° W
Izhut Bay, Alaska                                   Sub 58.2167° N, 152.3166° W
Izuhara, Nagasaki, Japan                            Ref 34.2000° N, 129.3000° E
Izumi Ura, Nagasaki, Japan                          Ref 34.6667° N, 129.4830° E
Izumi-Otu, Osaka, Japan                             Ref 34.5000° N, 135.4000° E
Izumozaki, Niigata, Japan                           Ref 37.5500° N, 138.6670° E
J.F.K. International Airport, Jamaica Bay, New York Sub 40.6233° N,  73.7833° W
J.F.K. International Airport, Queens, New York      Sub 40.6233° N,  73.7833° W
Jabiru, Australia                                   Ref 11.8333° S, 125.2000° E
Jack Bay, Louisiana                                 Sub 29.3667° N,  89.3450° W
Jack Bay, Louisiana                                 Sub 29.3667° N,  89.3450° W
Jack Bay, Valdez Arm, Alaska                        Sub 61.0400° N, 146.6150° W
Jack Bay, Valdez Arm, Alaska                        Sub 61.0300° N,  89.3500° W
Jack Creek entrance, Bulls Bay, South Carolina      Sub 32.9333° N,  79.5833° W
Jack Creek entrance, South Carolina                 Sub 32.9333° N,  79.5833° W
Jackos Point, Newfoundland                          Ref 59.4500° N,  55.1167° W
Jackson Bay, New Zealand                            Sub 43.9833° S, 168.6167° E
Jackson Cove, Glacier Island, Alaska                Sub 60.8833° N, 147.2333° W
Jackson Cove, Glacier Island, Prince William Sound, Sub 60.8833° N, 147.2333° W
Jackson Creek, Deltaville, Piankatank River, Virgin Sub 37.5483° N,  76.3317° W
Jackson Creek, Piankatank River, Virginia           Sub 37.5483° N,  76.3317° W
Jacksonboro Camp, South Edisto River, South Carolin Sub 32.7533° N,  80.4500° W
Jacksonville Beach, Florida                         Sub 30.2833° N,  81.3867° W
Jacksonville Beach, Florida                         Sub 30.2833° N,  81.3867° W
Jacksonville, Acosta Bridge, Florida                Ref 30.3250° N,  81.6650° W
Jacksonville, Acosta Bridge, Florida (2)            Ref 30.3250° N,  81.6650° W
Jacksonville, Acosta Bridge, Florida (3)            Ref 30.3250° N,  81.6650° W
Jacksonville, Acosta Bridge, Florida (4)            Ref 30.3250° N,  81.6650° W
Jacksonville, Acosta Bridge, Florida (5)            Ref 30.7967° N,  81.5150° W
Jacksonville, Acosta Bridge, Florida (6)            Sub 30.3250° N,  81.6650° W
Jacksonville, F.E.C. RR. bridge, Florida Current    Sub 30.3217° N,  81.6650° W
Jacksonville, Long Branch, Florida                  Ref 30.3600° N,  81.6200° W
Jacksonville, Long Branch, Florida (sub)            Sub 30.3600° N,  81.6200° W
Jacksonville, Navy Fuel Depot, Florida              Sub 30.4000° N,  81.6267° W
Jacksonville, Navy Fuel Depot, St. Johns River, Flo Ref 30.4000° N,  81.6267° W
Jacksonville, Navy Fuel Depot, St. Johns River, Flo Ref 30.4000° N,  81.6267° W
Jacksonville, Navy Fuel Depot, St. Johns River, Flo Ref 30.4000° N,  81.6267° W
Jacksonville, Navy Fuel Depot, St. Johns River, Flo Ref 30.4000° N,  81.6267° W
Jacksonville, Navy Fuel Depot, St. Johns River, Flo Ref 30.4000° N,  81.6267° W
Jacksonville, Navy Fuel Depot, St. Johns River, Flo Ref 30.4000° N,  81.6267° W
Jacksonville, Navy Fuel Depot, St. Johns River, Flo Sub 30.4000° N,  81.6267° W
Jacksonville, off Washington St, Florida Current    Sub 30.3217° N,  81.6533° W
Jacmel, Haiti                                       Sub 18.2167° N,  72.5667° W
Jacobs Wharf, Sampit River, South Carolina          Sub 33.3633° N,  79.3550° W
Jacobs Wharf, Sampit River, South Carolina          Sub 33.3633° N,  79.3550° W
Jaffrey Point, Portsmouth Harbor, Maine             Sub 43.0567° N,  70.7133° W
Jaffrey Point, Portsmouth Harbor, New Hampshire     Sub 43.0567° N,  70.7317° W
Jaluit Atoll (SE Pass), Marshall Islands            Sub  5.9167° N, 169.6500° E
Jaluit Atoll (SE Pass), Marshall Islands            Sub  5.9167° N, 169.6500° E
Jamaica Beach, West Bay, Galveston Bay, Texas       Sub 29.2000° N,  94.9833° W
Jamaica Beach, West Bay, Texas                      Sub 29.2000° N,  94.9850° W
James Island Creek, 1 mi. above ent., Ashley River, Sub 32.7450° N,  79.9483° W
James Island Creek, 1 mi. above ent., Ashley River, Sub 32.7450° N,  79.9483° W
James Island, 1.6 n.mi. SW of, Maryland Current (15 Sub 38.4857° N,  76.3645° W
James Island, 1.6 n.mi. SW of, Maryland Current (5d Sub 38.4857° N,  76.3645° W
James Island, 2.5 miles WNW of, Maryland Current    Sub 38.5333° N,  76.3933° W
James Island, 3.4 miles west of, Maryland Current   Sub 38.5250° N,  76.4200° W
James Island, Washington                            Sub 47.9067° N, 124.6466° W
James Island, Washington                            Sub 47.9067° N, 124.6467° W
Jamestown Bridge, Santee River, South Carolina      Sub 33.3050° N,  79.6783° W
Jamestown Bridge, Santee River, South Carolina      Sub 33.3050° N,  79.6783° W
Jamestown Island, James River, Virginia             Sub 37.2067° N,  76.7783° W
Jamestown-North Kingstown Bridge, Rhode Island Curr Sub 41.5300° N,  71.3967° W
Jamestown, Newfoundland                             Ref 48.4333° N,  53.8000° W
Janes Island Light, Chesapeake Bay, Maryland        Sub 37.9667° N,  75.9167° W
Jap Bay, Alaska                                     Sub 56.9667° N, 153.7000° W
Jap Bay, Alaska                                     Sub 56.9667° N, 153.7000° W
Jar Island, Australia                               Ref 14.1500° S, 126.2333° E
Jeddore Harbour, Nova Scotia                        Sub 44.7500° N,  63.0167° W
Jehossee Island, S tip, South Edisto River, South C Sub 32.6033° N,  80.4200° W
Jekyll Creek, south entrance, Georgia Current       Sub 31.0350° N,  81.4333° W
Jekyll Island Marina, Jekyll Creek, Georgia         Sub 31.0567° N,  81.4233° W
Jekyll Point, Jekyll Sound, Georgia                 Sub 31.0167° N,  81.4333° W
Jenkins Creek, 1 mi. above entrance, Morgan River,  Sub 32.4400° N,  80.5533° W
Jenkins Creek, 1 mi. above entrance, Morgan River,  Sub 32.4400° N,  80.5533° W
Jenkins Creek, Polawana Island, Morgan River, South Sub 32.4200° N,  80.5767° W
Jenkins Creek, Polawana Island, Morgan River, South Sub 32.4200° N,  80.5767° W
Jennettes Pier, Nags Head (ocean), North Carolina   Sub 35.9100° N,  75.5917° W
Jennetts Pier (ocean), North Carolina               Sub 35.9100° N,  75.5917° W
Jennings Point, 0.2 mile NNW of, New York Current ( Sub 41.0747° N,  72.3825° W
Jennis Bay, British Columbia                        Ref 50.9167° N, 127.0167° W
Jennis Bay, British Columbia (2)                    Ref 50.9167° N, 127.0167° W
Jensen Bay, Australia                               Ref 11.1833° S, 136.6833° E
Jensen Beach, Indian River, Florida                 Sub 27.2350° N,  80.2100° W
Jensen Beach, Indian River, Florida                 Sub 27.2350° N,  80.2100° W
Jersey City, Con Rail RR. Ferry, Hudson River, New  Sub 40.7167° N,  74.0317° W
Jervis Bay, Australia                               Ref 35.1167° S, 150.7000° E
Jesters Island, Virginia                            Sub 37.9817° N,  75.3017° W
Jewfish Hole, Long Key, Florida Bay, Florida        Sub 24.8383° N,  80.7983° W
Jewfish Hole, Long Key, Florida Bay, Florida        Sub 24.8383° N,  80.7983° W
Joe Island, 1.8 miles northwest of, Florida Current Sub 27.6125° N,  82.6250° W
Joe's Cut, Wilmington River, Georgia Current (10d)  Sub 31.9433° N,  80.9850° W
Joggins Wharf, Nova Scotia                          Ref 45.6833° N,  64.4667° W
Joggins Wharf, Nova Scotia (2)                      Sub 45.6833° N,  64.4667° W
Johns Island Airport, south of, South Carolina Curr Sub 32.6833° N,  80.0033° W
Johns Island Bridge, South Carolina Current (14d)   Sub 32.7533° N,  80.0100° W
Johns Island, 0.8 mile North of, Washington Current Sub 48.6833° N, 123.1500° W
Johns Island, 0.8 mile north of, Washington Current Sub 48.6833° N, 123.1500° W
Johns Island, Chassahowitzka Bay, Florida           Ref 28.6917° N,  82.6383° W
Johns Island, Chassahowitzka Bay, Florida           Ref 28.6917° N,  82.6383° W
Johns Island, Chassahowitzka Bay, Florida (2)       Sub 28.6917° N,  82.6383° W
Johns Island, Chassahowitzka Bay, Florida (sub)     Sub 28.6917° N,  82.6383° W
Johns Island, Church Creek, Wadmalaw River, South C Sub 32.7067° N,  80.1567° W
Johns Island, Church Creek, Wadmalaw River, South C Sub 32.7067° N,  80.1567° W
Johns Island, South Carolina Current (12d)          Sub 32.7867° N,  80.1067° W
Johns Pass, Boca Ciega Bay, Florida                 Sub 27.7833° N,  82.7833° W
Johns Pass, Florida                                 Sub 27.7850° N,  82.7817° W
Johnson Creek Bridge, Hunting Island, South Carolin Sub 32.3917° N,  80.4383° W
Johnson Creek Bridge, Hunting Island, St. Helena So Sub 32.3917° N,  80.4383° W
